Supplier Name,Product Name,Purchase Price,Order Given Date,Order Received Date,Purchase Quantity,OnTime Delivery
Supplier 13,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2023-10-24,2023-11-01,106,1
Supplier 44,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2023-11-23,2023-12-09,240,0
Supplier 22,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2023-12-25,2024-01-07,165,1
Supplier 20,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2024-01-28,2024-02-07,317,1
Supplier 26,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2024-02-24,2024-03-04,324,1
Supplier 43,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2024-03-26,2024-04-09,98,0
Supplier 41,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2024-04-30,2024-05-08,252,0
Supplier 32,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2024-05-27,2024-06-07,262,1
Supplier 37,Pelican 1040 Ipod 6.5 X 3.9 X 1.7 Bk,14.401308703026535,2024-07-26,2024-08-01,39,1
Supplier 8,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2023-07-29,2023-08-08,44,0
Supplier 29,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2023-08-22,2023-09-06,293,1
Supplier 14,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2023-09-23,2023-10-04,39,1
Supplier 49,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2023-10-22,2023-11-10,249,0
Supplier 50,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2023-11-29,2023-12-08,128,0
Supplier 25,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2023-12-24,2024-01-06,33,1
Supplier 11,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-01-31,2024-02-05,231,1
Supplier 14,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-02-24,2024-03-10,339,0
Supplier 25,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-03-26,2024-04-09,280,0
Supplier 34,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-04-22,2024-05-08,296,0
Supplier 34,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-05-25,2024-06-10,96,0
Supplier 35,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-06-29,2024-07-07,21,1
Supplier 4,Pepcid AC Acid Reducer Tablets Maximum Strength 50.0 ea(pack of 4),69.73047013406368,2024-07-25,2024-08-06,166,1
Supplier 23,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2023-07-23,2023-08-06,106,1
Supplier 1,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2023-08-27,2023-09-03,338,1
Supplier 14,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2023-09-22,2023-10-10,120,0
Supplier 27,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2023-10-26,2023-11-07,39,1
Supplier 21,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2023-11-23,2023-12-03,269,1
Supplier 42,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2023-12-23,2024-01-04,101,1
Supplier 25,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-01-24,2024-02-07,230,1
Supplier 15,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-02-25,2024-03-09,99,0
Supplier 42,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-03-24,2024-04-07,304,1
Supplier 38,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-04-29,2024-05-04,232,1
Supplier 45,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-05-24,2024-06-06,55,1
Supplier 34,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-06-26,2024-07-04,73,1
Supplier 2,"Phantom Aquatics Cancun Mask Snorkel Combo, Silver",19.409978812808514,2024-07-31,2024-08-02,49,1
Supplier 47,Pink Flower on Striped Background Pacifier,9.249877938934727,2023-07-29,2023-08-02,152,1
Supplier 34,Pink Flower on Striped Background Pacifier,9.249877938934727,2023-08-25,2023-09-04,117,1
Supplier 17,Pink Flower on Striped Background Pacifier,9.249877938934727,2023-09-23,2023-10-05,230,1
Supplier 47,Pink Flower on Striped Background Pacifier,9.249877938934727,2023-10-25,2023-11-10,399,0
Supplier 39,Pink Flower on Striped Background Pacifier,9.249877938934727,2023-11-27,2023-12-10,221,0
Supplier 22,Pink Flower on Striped Background Pacifier,9.249877938934727,2023-12-27,2024-01-01,186,1
Supplier 17,Pink Flower on Striped Background Pacifier,9.249877938934727,2024-01-30,2024-02-07,219,1
Supplier 41,Pink Flower on Striped Background Pacifier,9.249877938934727,2024-02-21,2024-03-05,184,1
Supplier 39,Pink Flower on Striped Background Pacifier,9.249877938934727,2024-03-29,2024-04-07,284,1
Supplier 31,Pink Flower on Striped Background Pacifier,9.249877938934727,2024-04-26,2024-05-04,186,1
Supplier 36,Pink Flower on Striped Background Pacifier,9.249877938934727,2024-05-22,2024-06-06,32,1
Supplier 30,Pink Flower on Striped Background Pacifier,9.249877938934727,2024-06-24,2024-07-07,161,1
Supplier 13,Presto Lawn & Leaf Bag,3.4887283771365705,2023-08-27,2023-09-06,129,1
Supplier 33,Presto Lawn & Leaf Bag,3.4887283771365705,2023-09-22,2023-10-03,93,1
Supplier 49,Presto Lawn & Leaf Bag,3.4887283771365705,2023-11-30,2023-12-08,266,0
Supplier 17,Presto Lawn & Leaf Bag,3.4887283771365705,2023-12-23,2024-01-09,15,0
Supplier 42,Presto Lawn & Leaf Bag,3.4887283771365705,2024-01-26,2024-02-04,65,1
Supplier 41,Presto Lawn & Leaf Bag,3.4887283771365705,2024-02-22,2024-03-02,109,1
Supplier 3,Presto Lawn & Leaf Bag,3.4887283771365705,2024-03-31,2024-04-05,39,1
Supplier 3,Presto Lawn & Leaf Bag,3.4887283771365705,2024-04-22,2024-05-08,261,0
Supplier 38,Presto Lawn & Leaf Bag,3.4887283771365705,2024-05-24,2024-06-06,39,1
Supplier 48,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2023-07-27,2023-08-02,71,1
Supplier 40,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2023-08-25,2023-09-05,103,1
Supplier 38,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2023-09-25,2023-10-07,167,1
Supplier 28,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2023-10-23,2023-11-07,117,1
Supplier 3,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2023-11-21,2023-12-09,63,0
Supplier 12,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2023-12-24,2024-01-09,61,0
Supplier 42,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2024-01-23,2024-02-06,228,1
Supplier 34,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2024-02-24,2024-03-04,103,1
Supplier 45,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2024-03-24,2024-04-03,212,1
Supplier 12,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2024-05-25,2024-06-01,33,1
Supplier 34,ProForce Lightning Sparring Gloves / Punch - Blue Child Large,16.726709123613112,2024-06-25,2024-07-05,249,1
Supplier 12,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2023-07-26,2023-08-05,120,1
Supplier 9,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2023-08-25,2023-09-10,125,0
Supplier 1,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2023-09-24,2023-10-07,5,1
Supplier 8,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2023-11-26,2023-12-06,67,1
Supplier 21,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2023-12-30,2024-01-03,116,1
Supplier 30,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-01-30,2024-02-07,104,1
Supplier 3,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-02-27,2024-03-01,118,1
Supplier 16,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-03-23,2024-04-07,8,1
Supplier 38,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-04-23,2024-05-01,45,1
Supplier 25,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-05-26,2024-06-07,147,1
Supplier 32,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-06-25,2024-07-02,89,1
Supplier 33,"Product Of Chef Boyardee, Lasagna Bowl, Count 1 - Spaghettis & Pasta / Grab Varieties & Flavors",7.1326384168705115,2024-07-29,2024-08-08,101,0
Supplier 9,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2023-08-26,2023-09-10,114,0
Supplier 32,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2023-09-25,2023-10-10,150,0
Supplier 6,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2023-11-22,2023-12-03,25,1
Supplier 27,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2023-12-27,2024-01-04,165,1
Supplier 26,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2024-01-25,2024-02-07,98,1
Supplier 21,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2024-02-21,2024-03-05,281,1
Supplier 14,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2024-03-23,2024-04-04,109,1
Supplier 7,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2024-06-29,2024-07-07,150,1
Supplier 18,"Product Of Encanto, Conchitas/Chichos & Salsa Combo, Count 1 - Mexican Food / Grab Varieties & Flavors",2.1090952937322367,2024-07-23,2024-08-05,96,1
Supplier 50,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2023-07-28,2023-08-08,98,0
Supplier 20,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2023-08-29,2023-09-10,149,0
Supplier 26,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2023-09-30,2023-10-10,204,0
Supplier 22,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2023-10-27,2023-11-10,37,0
Supplier 28,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2023-12-30,2024-01-09,124,0
Supplier 5,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2024-01-23,2024-02-03,137,1
Supplier 39,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2024-02-24,2024-03-01,44,1
Supplier 24,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2024-03-30,2024-04-01,101,1
Supplier 36,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2024-04-29,2024-05-06,137,1
Supplier 22,"Promax Protein Bar, Lemon, 20g Protein, 12 Ct",11.925023293904546,2024-06-23,2024-07-07,123,1
Supplier 40,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2023-08-30,2023-09-09,127,0
Supplier 46,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2023-09-23,2023-10-06,79,1
Supplier 1,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2023-10-25,2023-11-03,293,1
Supplier 40,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2023-12-27,2024-01-10,67,0
Supplier 43,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2024-01-28,2024-02-09,173,0
Supplier 20,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2024-02-25,2024-03-10,134,0
Supplier 36,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2024-03-28,2024-04-05,118,1
Supplier 10,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2024-04-23,2024-05-08,141,0
Supplier 21,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2024-05-23,2024-06-05,293,1
Supplier 27,ROADPRO R RPCS03 12 X 16 MULTI-PURPOSE TOWELS 3-PACK,5.331956533196942,2024-06-28,2024-07-02,280,1
Supplier 4,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2023-07-23,2023-08-08,33,0
Supplier 36,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2023-08-30,2023-09-09,222,0
Supplier 30,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2023-09-22,2023-10-10,89,0
Supplier 35,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2023-10-24,2023-11-04,163,1
Supplier 48,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2023-11-23,2023-12-01,252,1
Supplier 15,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2023-12-24,2024-01-02,219,1
Supplier 44,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-01-25,2024-02-08,262,0
Supplier 21,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-02-29,2024-03-05,585,1
Supplier 15,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-03-31,2024-04-07,133,1
Supplier 40,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-04-28,2024-05-02,157,1
Supplier 41,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-05-23,2024-06-10,97,0
Supplier 29,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-06-28,2024-07-03,316,1
Supplier 29,ROSWHEEL 3-in-1 Waterproof Bicycle Cycling Pannier Bag Gear Pack Army Green,38.422649000461554,2024-07-23,2024-08-07,58,1
Supplier 48,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2023-07-30,2023-08-10,154,0
Supplier 21,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2023-08-28,2023-09-09,303,0
Supplier 24,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2023-09-29,2023-10-10,149,0
Supplier 14,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2023-10-29,2023-11-08,416,0
Supplier 13,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2023-11-28,2023-12-03,171,1
Supplier 16,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2023-12-24,2024-01-03,210,1
Supplier 50,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-01-30,2024-02-10,115,0
Supplier 15,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-02-21,2024-03-07,452,1
Supplier 29,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-03-24,2024-04-02,323,1
Supplier 32,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-04-21,2024-05-08,304,0
Supplier 46,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-05-27,2024-06-07,363,1
Supplier 31,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-06-24,2024-07-09,112,0
Supplier 33,ROSWHEEL Bicycle Wheel Bag Black,7.591343374251922,2024-07-22,2024-08-09,41,0
Supplier 9,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2023-07-22,2023-08-06,167,1
Supplier 31,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2023-08-26,2023-09-05,71,1
Supplier 1,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2023-09-21,2023-10-01,114,1
Supplier 7,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2023-10-29,2023-11-08,139,0
Supplier 12,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2023-11-30,2023-12-02,314,1
Supplier 22,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2023-12-29,2024-01-08,455,0
Supplier 32,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-01-27,2024-02-06,135,1
Supplier 17,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-02-26,2024-03-05,171,1
Supplier 28,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-03-24,2024-04-09,241,0
Supplier 19,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-04-25,2024-05-09,222,0
Supplier 21,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-05-30,2024-06-10,271,0
Supplier 37,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-06-28,2024-07-01,687,1
Supplier 36,"Rawlings RNF NFHS Official League Baseballs, 12 Pack",67.33496401491541,2024-07-26,2024-08-05,99,1
Supplier 1,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2023-07-29,2023-08-08,2,0
Supplier 31,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2023-08-31,2023-09-04,162,1
Supplier 29,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2023-09-25,2023-10-08,282,0
Supplier 38,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2023-10-29,2023-11-03,177,1
Supplier 2,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2023-11-25,2023-12-05,167,1
Supplier 12,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2023-12-24,2024-01-09,413,0
Supplier 26,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-01-24,2024-02-06,166,1
Supplier 32,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-02-23,2024-03-09,282,0
Supplier 45,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-03-29,2024-04-05,342,1
Supplier 7,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-04-28,2024-05-01,188,1
Supplier 26,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-05-23,2024-06-05,193,1
Supplier 41,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-06-29,2024-07-05,54,1
Supplier 19,Ready2Fish Surf & Pier Spinning Combo with Kit,32.11199713247659,2024-07-22,2024-08-04,128,1
Supplier 44,Remove at Your Own Risk Pacifier,9.549649345813325,2023-07-28,2023-08-10,142,0
Supplier 26,Remove at Your Own Risk Pacifier,9.549649345813325,2023-08-28,2023-09-09,214,0
Supplier 36,Remove at Your Own Risk Pacifier,9.549649345813325,2023-09-25,2023-10-08,190,0
Supplier 6,Remove at Your Own Risk Pacifier,9.549649345813325,2023-10-31,2023-11-05,135,1
Supplier 44,Remove at Your Own Risk Pacifier,9.549649345813325,2023-11-28,2023-12-10,95,0
Supplier 10,Remove at Your Own Risk Pacifier,9.549649345813325,2023-12-29,2024-01-09,83,0
Supplier 43,Remove at Your Own Risk Pacifier,9.549649345813325,2024-01-22,2024-02-02,261,1
Supplier 5,Remove at Your Own Risk Pacifier,9.549649345813325,2024-02-25,2024-03-09,262,0
Supplier 8,Remove at Your Own Risk Pacifier,9.549649345813325,2024-03-28,2024-04-09,7,0
Supplier 30,Remove at Your Own Risk Pacifier,9.549649345813325,2024-04-24,2024-05-09,277,0
Supplier 23,Remove at Your Own Risk Pacifier,9.549649345813325,2024-05-25,2024-06-03,322,1
Supplier 28,Remove at Your Own Risk Pacifier,9.549649345813325,2024-06-24,2024-07-10,199,0
Supplier 14,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2023-07-29,2023-08-08,131,0
Supplier 20,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2023-08-28,2023-09-02,5,1
Supplier 4,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2023-09-26,2023-10-02,110,1
Supplier 6,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2023-10-22,2023-11-02,90,1
Supplier 35,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2023-11-27,2023-12-04,127,1
Supplier 37,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2023-12-25,2024-01-08,63,0
Supplier 20,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2024-01-31,2024-02-09,22,0
Supplier 4,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2024-02-22,2024-03-08,132,0
Supplier 43,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2024-03-27,2024-04-02,236,1
Supplier 8,SRAM X0 9-Speed Rear Twist Shifter,31.39543900553533,2024-04-24,2024-05-06,107,1
Supplier 16,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2023-07-29,2023-08-03,95,1
Supplier 34,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2023-08-26,2023-09-10,199,0
Supplier 28,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2023-10-30,2023-11-05,113,1
Supplier 33,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2023-11-27,2023-12-06,280,1
Supplier 44,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2023-12-26,2024-01-09,270,0
Supplier 32,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2024-01-28,2024-02-07,136,1
Supplier 47,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2024-02-24,2024-03-04,137,1
Supplier 1,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2024-04-23,2024-05-07,34,1
Supplier 35,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2024-05-28,2024-06-02,191,1
Supplier 15,Satco 03434 - 75JDR/N/FL S3434 MR16 Halogen Light Bulb,15.403479944718143,2024-06-22,2024-07-08,97,0
Supplier 30,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2023-07-30,2023-08-02,101,1
Supplier 50,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2023-08-29,2023-09-07,151,1
Supplier 35,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2023-09-29,2023-10-06,479,1
Supplier 7,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2023-10-29,2023-11-05,80,1
Supplier 17,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2023-11-24,2023-12-07,102,1
Supplier 23,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2023-12-31,2024-01-04,228,1
Supplier 11,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-01-26,2024-02-09,207,0
Supplier 2,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-02-23,2024-03-09,153,0
Supplier 34,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-03-28,2024-04-08,206,0
Supplier 7,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-04-28,2024-05-02,95,1
Supplier 40,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-05-27,2024-06-06,49,1
Supplier 43,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-06-24,2024-07-08,209,0
Supplier 23,Savogran 10621 1lb TSP All-Purpose Heavy Duty Washing Powder,9.355668364002508,2024-07-24,2024-08-07,301,1
Supplier 37,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2023-07-29,2023-08-05,64,1
Supplier 14,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2023-08-31,2023-09-02,64,1
Supplier 24,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2023-09-27,2023-10-09,239,0
Supplier 15,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2023-10-23,2023-11-01,160,1
Supplier 26,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2023-11-21,2023-12-03,77,1
Supplier 4,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2023-12-24,2024-01-07,186,1
Supplier 30,"Savory Prime 5"" Munchie Sticks Natural Dog Chews, 100 Count",12.251687928981683,2024-01-22,2024-02-06,15,1
